Id,CourseName,CategoryId,SubCategoryId,Duration,Campus,MaxBacklogsAllowed,AppFeeWaiverAvailable,ApplicationFee,TutionFee,ApplicationFeeAmt,WithoutEnglishProficiency,WithoutMaths,IsStemCourse,ScholarshipAvailable,InternshipAvailable,ScholarshipDeatil,UniversityId,universityName,universityCity,universityState,Currency,USNewsRanking,QSRanking,PteScore,PteNoSectionLessThan,IeltsOverall,IeltsNoBandLessThan,Remarks,TuitionFeeAUD,EntryRequirementTwelfthOutOf100,EntryRequirementTwelfthOutOf45,EntryRequirementTwelfthOutOf10,EntryRequirementTwelfthOutOf7,EntryRequirementTwelfthOutOf5,EntryRequirementTwelfthOutOf4,ToeflRequired,PteRequired,DisplayIntakes,CBSE_RequiredScore
198619,Bachelor of Human Movement majoring in Sport Coaching,16,156,36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,0,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,75,33.75,7.5,5.25,3.75,3,0,1,['Feb'],
201772,Bachelor of Human Nutrition,9,98,36,Adelaide,0,0,AUD 150,AUD 54900.00/Year,150,0,1,0,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",54900,75,33.75,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
202800,Bachelor of Human Services,19,229,36,"Sunshine Coast, Moreton Bay",0,0,Not specified,,0,0,1,0,0,0,,1761,"University of the Sunshine Coast Australia, Sunshine Coast",Sunshine Coast,Queensland,AU$,1048,1001,50,50,6,5.5,Please visit the university website for more information.,26750,60,27,6,4.2,3,2.4,0,1,"['Feb', 'Jul']",
198653,Bachelor of Illustration and Animation,3,15,36,Adelaide,0,0,AUD 150,AUD 43400.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",43400,75,33.75,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
198633,Bachelor of Industrial Design,7,227,36,Adelaide,0,0,AUD 150,AUD 41300.00/Year,150,0,1,0,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",41300,75,33.75,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
202808,Bachelor of Information and Communications Technology,5,38,36,"Sunshine Coast, Moreton Bay, Adelaide",0,0,Not specified,,0,0,1,0,0,0,,1761,"University of the Sunshine Coast Australia, Sunshine Coast",Sunshine Coast,Queensland,AU$,1048,1001,50,50,6,5.5,Please visit the university website for more information.,26750,60,27,6,4.2,3,2.4,0,1,"['Feb', 'Jul']",
198654,Bachelor of Information Technology,5,38,36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,70,31.5,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
197849,Bachelor of Information Technology,5,38,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197850,Bachelor of Information Technology (Artificial Intelligence and Autonomous Systems),5,236,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197856,Bachelor of Information Technology (Bachelor of Information Technology and Business),5,38,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening_x000D_
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197851,Bachelor of Information Technology (Business Information Systems),5,38,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197858,Bachelor of Information Technology (Business Intelligence),5,209,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening_x000D_
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening_x000D_
For more information, please visit the university's website.",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,['Feb'],
197852,Bachelor of Information Technology (Computer Science),5,32,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197853,Bachelor of Information Technology (Cyber Security and Forensics),5,45,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,54,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening_x000D_
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197859,Bachelor of Information Technology (Games Design and Development),5,207,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,['Feb'],
197854,Bachelor of Information Technology (Games Technology),5,207,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
197855,Bachelor of Information Technology (Internetworking and Network Security),5,41,36,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
198655,Bachelor of Information Technology majoring in Data Analytics,5,37,36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,70,31.5,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
198656,Bachelor of Information Technology majoring in Games Development,5,38,36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,70,31.5,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
198657,Bachelor of Information Technology majoring in Networking and Cyber Security,5,"38,45",36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,70,31.5,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
198658,Bachelor of Information Technology majoring in Software Development,5,32,36,Adelaide,0,0,AUD 150,AUD 48100.00/Year,150,0,1,1,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",48100,70,31.5,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
197857,Bachelor of Information Technology (Mobile and Web Application Development),5,44,48,Perth,0,0,Not specified,,0,0,1,1,0,0,https://www.murdoch.edu.au/study/scholarships/scholarship-finder,1683,"Murdoch University, Perth",Perth,Western Australia,AU$,510,423,58,50,6.5,6,"IELTS -  Overall 6.5, 6.5 Reading, 6.5 Writing, 6.5 Speaking, 6.5 Listening
PTE -58 Overall, 60 Reading, 58 Writing, 53 Speaking, 56 Listening",34320,65,29.25,6.5,4.55,3.25,2.6,0,1,['Feb'],
198634,Bachelor of Interior Architecture (Honours),2,12,48,Adelaide,0,0,AUD 150,AUD 44500.00/Year,150,0,1,0,0,0,https://adelaideuni.edu.au/study/scholarships/,1680,Adelaide University,Not specified,South Australia,AU$,99,82,64,60,6.5,6,"Sponsors and income: - • 2 to 3 sponsors preferred with income range INR 12,00,000 to INR 15,00,000 depending on profile; 3 years ITRs with computation sheets mandatory and all income sources must be independently verifiable and consistent.
Proof of income and funds: - • Applicants must show genuine access to at least one year of tuition, living and travel funds through Nationalised Bank with clear accumulation trail. Genuineness checks: - • Genuine Student Requirement applies with strict assessment of visa responses, risk factors, and financial consistency; higher scrutiny for Gujarat, Haryana and Punjab, with interview and document verification at university discretion. Loan Readiness: - •Loans from CREDILA or any other NBFC will not be accepted. For more course related information, Please visit the university website.
",44500,75,33.75,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
